fdc_id,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description
1963980,"Unified Grocers, Inc.",SPRINGFIELD,,41380000365,PINTO BEANS.,,35.0,g,,Vegetable and Lentil Mixes,LI,1 lbs/16 oz/454 g,2019-03-18,2021-07-29,United States,,,,
1966681,Glencourt Inc.,O ORGANICS,,79893409108,"BABY SPINACH*, BABY LETTUCE* (GREEN LEAF*, GREEN OAK*, LOLLA ROSA*, RED BUTTER*, RED LEAF*, RED OAK*, TANGO*), BABY GREENS* (GREEN CHARD*, RED CHARD*, ARUGULA*, KALE*, MIZUNA*, TATSOI*), FRISEE*, RADICCHIO*.",,142.0,g,,Pre-Packaged Fruit & Vegetables,LI,5 OZ/142 g,2021-06-26,2021-07-29,United States,,,,
1966847,Dillman Farm Inc.,DILLMAN FARM,,799055228612,"RHUBARB, SUGAR, PECTIN, FRUIT ACID (CITRIC).",,20.0,g,,"Jam, Jelly & Fruit Spreads",LI,16 oz/453 g,2019-05-15,2021-07-29,United States,,,,
1967291,"Associated Wholesale Grocers, Inc.",BEST CHOICE,,70038585312,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, CARAMEL COLOR, SODIUM BENZOATE (PRESERVATIVE), GUM ARABIC, NATURAL AND ARTIFICIAL FLAVOR, RED 40.",,354.0,ml,,Soda,LI,144 fl oz/4.25 L,2019-12-17,2021-07-29,United States,,,,
1967457,"Wal-Mart Stores, Inc.",MEMBER'S MARK,,78742230450,BLACK PEPPER.,"NOT A SIGNIFICANT SOURCE OF SATURATED FAT, TRANS FAT, CHOLESTEROL, DIETARY FIBER, TOTAL SUGARS, ADDED SUGARS, VITAMIN D, CALCIUM, IRON AND POTASSIUM.",0.699999988079071,g,,Herbs & Spices,LI,18 oz/510 g,2019-05-15,2021-07-29,United States,,,,
1967487,"Giant Eagle, Inc.",GIANT EAGLE,,30034924010,"ZUCCHINI, YELLOW SQUASH.",,85.0,g,,Pre-Packaged Fruit & Vegetables,LI,12 oz/340 g,2019-07-11,2021-07-29,United States,,,,
1967549,The Jel Sert Company,WYLER'S,,72392347742,"CITRIC ACID, POTASSIUM CITRATE, ASPARTAME*, NATURAL AND ARTIFICIAL FLAVORS, MALTODEXTRIN, CONTAINS 2% OR LESS OF THE FOLLOWING: ASCORBIC ACID (VITAMIN C), ACESULFAME POTASSIUM, MAGNESIUM OXIDE, RED 40, BLUE 1.","NOT A SIGNIFICANT SOURCE OF SATURATED FAT, TRANS FAT, CHOLESTEROL, DIETARY FIBER, TOTAL SUGARS, ADDED SUGARS, VITAMIN D, CALCIUM, IRON AND POTASSIUM.",2.299999952316284,g,,Powdered Drinks,LI,1.43 oz/40.5 g,2019-05-15,2021-07-29,United States,,,,
1968227,"McCain Foods USA, Inc.",MCCAIN,,72714036491,"POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING OILS: CANOLA, SOYBEAN, COTTONSEED, SUNFLOWER, CORN), CORN STARCH, RICE FLOUR. CONTAINS 2% OR LESS OF DEXTROSE, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), OLEORESIN PAPRIKA (COLOR), POTATO STARCH, RICE STARCH, SALT, SODIUM ACID PYROPHOSPHATE ADDED TO MAINTAIN COLOR.",,85.0,g,,"French Fries, Potatoes & Onion Rings",LI,26 OZ/737 g,2020-08-21,2021-07-29,United States,,,,
1968325,Aldi Inc.,FRIENDLY FARMS,,41498192174,"NONFAT MILK, MILK, CREAM, CONTAINS LESS THAN 2% OF: WHEY, NATURAL AND ARTIFICIAL FLAVOR, CULTURED NONFAT MILK, GUAR GUM, MONO AND DIGLYCERIDES, XANTHAN GUM, CARRAGEENAN, LOCUST BEAN GUM, SALT, LACTIC ACID, ACETIC ACID, CITRIC ACID, PHOSPHORIC ACID, GLUCONO DELTA LACTONE, POTASSIUM SORBATE (PRESERVATIVE).",,113.0,g,,Cheese,LI,24 oz/680 g,2019-07-11,2021-07-29,United States,,,,
1968476,"Leprino Performance Brands, LLC",ASCENT,,815863020252,"WHEY PROTEIN ISOLATE BLEND (WHEY PROTEIN ISOLATE, NATIVE WHEY PROTEIN ISOLATE), WHEY PROTEIN CONCENTRATE, NATURAL FLAVORS, 100% COLOMBIAN COFFEE, SOY LECITHIN, MONK FRUIT EXTRACT.",,31.0,g,,Cheese,LI,1.09 oz/31 g,2021-05-05,2021-07-29,United States,,,,
1969578,"Conagra Brands, Inc.",ALEXIA,,34183000113,"CAULIFLOWER, WATER, ORGANIC WHITE CHEDDAR CHEESE (ORGANIC CULTURED PASTEURIZED MILK, SALT, ENZYMES), FULLY COOKED UNCURED BACON BITS, NO NITRITES OR NITRATES ADDED+ (PORK, WATER, SEA SALT, CANE SUGAR, CULTURED CELERY JUICE, NATURAL FLAVORS), GREEN ONIONS, ORGANIC PARMESAN CHEESE (ORGANIC CULTURED PASTEURIZED SKIM MILK, SALT, ENZYMES), LESS THAN 2% OF: ORGANIC UNSALTED BUTTER (ORGANIC CREAM, LACTIC ACID), CORN STARCH, ORGANIC APPLE CIDER VINEGAR, SEA SALT, WHEY PROTEIN CONCENTRATE, GARLIC POWDER, ONION POWDER, GROUND BLACK PEPPER.",,113.0,g,,Frozen Prepared Sides,LI,10 oz/283 g,2020-04-08,2021-07-29,United States,,,,
1969718,Target Stores,GOOD & GATHER,,85239045527,FREEZE DRIED STRAWBERRIES.,,28.0,g,,Wholesome Snacks,LI,2 oz/56 g,2019-08-01,2021-07-29,United States,,,,
1970487,Aldi Inc.,HAPPY FARMS,,41498219222,"PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES.",,28.0,g,,Cheese,LI,16 oz/1 lbs/453 g,2019-04-20,2021-07-29,United States,,,,
1971283,Harris-Teeter Inc.,HARRIS TEETER,,7203642073,"ENRICHED LONG GRAIN RICE (RICE, NIACIN, IRON [FERRIC ORTHOPHOSPHATE], THIAMIN [THIAMIN MONONITRATE], FOLIC ACID).",,45.0,g,,Rice,LI,32 oz/2 lbs/907 g,2021-06-07,2021-07-29,United States,,,,
1971366,Harris-Teeter Inc.,HARRIS TEETER,,7203672140,"CULTURED PASTEURIZED SKIM MILK, SUGAR, LEMON JUICE CONCENTRATE, PECTIN, SODIUM CITRATE, NATURAL FLAVOR, LOCUST BEAN GUM, CALCIUM CHLORIDE, TURMERIC (COLOR). CONTAINS FIVE LIVE ACTIVE CULTURES INCLUDINGS. THERMOPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS AND L. CASEI.",,150.0,g,,Yogurt,LI,5.3 oz/150 g,2021-06-03,2021-07-29,United States,,,,
1971601,"Wegmans Food Markets, Inc. ",WEGMANS,,7789014534,"WATER, MUSHROOMS, SOYBEAN OIL, MODIFIED CORN STARCH, WHEAT FLOUR, CONTAINS LESS THAN 2% OF EACH: WHEY, SALT, CREAM, SEA SALT, POTASSIUM CHLORIDE, SOY PROTEIN CONCENTRATE, AUTOLYZED YEAST EXTRACT, GARLIC POWDER.",,125.0,g,,Canned Condensed Soup,LI,10.5 oz/298 g,2019-08-22,2021-07-29,United States,,,,
1971687,Target Stores,GOOD & GATHER,ORGANIC,85239048924,ORGANIC BROCCOLI FLORETS.,,85.0,g,,Pre-Packaged Fruit & Vegetables,LI,9 oz/255 g,2019-08-22,2021-07-29,United States,,,,
1972517,"Sovos Brands Intermediate, Inc.",RAO'S,,747479300070,"ITALIAN WHOLE PEELED TOMATOES (TOMATOES, SALT, BASIL LEAF), RICOTTA CHEESE (MILK [WHOLE & SKIM], VINEGAR, SALT), PASTA (DURUM SEMOLINA), WATER, MOZZARELLA CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), BEEF, PORK, ONIONS, ROMANO CHEESE (PASTEURIZED COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), EGG, SALT, SPICES, GARLIC, ONION POWDER, GARLIC POWDER.",,255.0,g,,Frozen Dinners & Entrees,LI,9 oz/255 g,2020-12-03,2021-07-29,United States,,,,
1972706,Harris-Teeter Inc.,HARRIS TEETER,,7203611024,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, SODIUM BENZOATE (PRESERVATIVE), MODIFIED CORNSTARCH, ARTIFICIAL FLAVOR, BLUE 1, RED 40.","NOT A SIGNIFICANT SOURCE OF CALORIES FROM FAT, SATURATED FAR, TRANS FAT, CHOLESTEROL, DIETARY FIBER, VITAMIN A, VITAMIN C, CALCIUM AND IRON.",240.0,ml,,Soda,LI,67.6 fl oz/2 L,2021-06-02,2021-07-29,United States,,,,
1973251,Brothers International Food Corporation,BROTHERS ALL NATURAL,,811387019130,"FUJI APPLES, CINNAMON.",,10.0,g,,Wholesome Snacks,LI,0.35 oz/10 g,2019-07-17,2021-07-29,United States,,,,
1973710,"Bell-Carter Foods, LLC",LINDSAY,,53800631035,"ORGANIC GREEN OLIVES, WATER, ORGANIC GARLIC, ORGANIC SPIRIT VINEGAR, SEA SALT.",,15.0,g,,"Pickles, Olives, Peppers & Relishes",LI,6 oz/170 g,2020-05-23,2021-07-29,United States,,,,
1973975,"Wegmans Food Markets, Inc. ",WEGMANS,,7789047237,"SUGAR, RASPBERRIES, STRAWBERRIES, BLACKBERRIES, LEMON JUICE CONCENTRATE, PECTIN.",,20.0,g,,"Jam, Jelly & Fruit Spreads",LI,25.75 oz/730 g,2019-10-07,2021-07-29,United States,,,,
1974375,"Real Greek, LLC ",ELLENOS,,857290006416,"YOGURT (GRADE A PASTEURIZED MILK, LIVE AND ACTIVE CULTURES (S. THERMPHILUS, L. BULGARICUS, L. ACIDOPHILUS, BIFIDUS. L. CASEI), CANE SUGAR, HONEY), PASSIONFRUIT PUREE, (PASSIONFRUIT, CITRUS FIBER).",,150.0,g,,Yogurt,LI,5.3 oz/150 g,2019-10-07,2021-07-29,United States,,,,
1974588,Fresh & Ready Foods LLC,WHOLE FOODS MARKET,,682906901676,"ORGANIC ROMAINE LETTUCE, GRILLED ORGANIC SEASONED DICED CHICKEN WHITE MEAT (ORGANIC CHICKEN WHITE MEAT, WATER, ORGANIC CORN STARCH, SALT), ORGANIC CHERRY TOMATO, ORGANIC BLACK BEANS (PREPARED ORGANIC BLACK BEANS, WATER, AND SEA SALT), ORGANIC BBQ RANCH (WATER, ORGANIC SUNFLOWER OIL, ORGANIC SUGAR, ORGANIC TOMATO, ORGANIC BUTTERMILK POWDER [ORGANIC CULTURED BUTTERMILK {ORGANIC SKIM MILK, LACTIC ACID, STARTER CULTURE}], ORGANIC WHITE DISTILLED VINEGAR, SEA SALT, ORGANIC EGG YOLK, ORGANIC MOLASSES, NATURAL SMOKE FLAVOR, ORGANIC CORN STARCH, ORGANIC GARLIC POWDER, LACTIC ACID, ORGANIC GARLIC, ORGANIC DRIED ONION, ORGANIC GROUND CHILI PEPPER, ORGANIC BLACK PEPPER, XANTHAN GUM, ORGANIC MUSTARD, ORGANIC CARAMEL COLOR, ORGANIC DRIED PARSLEY, ORGANIC LEMON JUICE CONCENTRATE, CITRIC ACID, ORGANIC OREGANO, ORGANIC THYME, ORGANIC DILL, ORGANIC RED CHILI PEPPER), ORGANIC SHREDDED MOZZARELLA CHEESE (ORGANIC CULTURED PASTEURIZED PART SKIM MILK, SALT, VEGETARIAN ENZYME, CELLULOSE (ADDED TO PREVENT CAKING), CALCIUM CHLORIDE)",,156.0,g,,"Pickles, Olives, Peppers & Relishes",LI,11 oz/312 g,2019-09-24,2021-07-29,United States,,,,
1974901,"Publix Super Markets, Inc.",PUBLIX,PREMIUM,41415038431,"MILK, CREAM, SUGAR, COOKIE DOUGH PIECES (WHEAT FLOUR, SUGAR, BROWN SUGAR, PALM OIL, WATER, CHOCOLATE CHIPS [SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, NATURAL VANILLA EXTRACT], NATURAL FLAVORS, SALT, BAKING SODA), CHOCOLATEY CHUNKS (POWDERED SUGAR [SUGAR, CORNSTARCH], COCONUT OIL, COCOA [PROCESSED WITH ALKALI], BUTTER OIL, SOY LECITHIN, NATURAL FLAVOR, MILK), COOKIE DOUGH FLAVOR (BROWN SUGAR, WATER, CORN SYRUP, MOLASSES, NATURAL FLAVOR, SALT), CORN SYRUP, NATURAL FLAVOR, CAROB BEAN GUM, GUAR GUM, ANNATTO (COLOR).",,102.0,g,,Ice Cream & Frozen Yogurt,LI,0.5 GAL/1.89 L,2020-04-08,2021-07-29,United States,,,,
1975102,Defense Commissary Agency,FREEDOM'S CHOICE,,842798104573,"SHRIMP, WATER, SALT, SODIUM TRIPOLYPHOSPHATE (ADDED TO RETAIN MOISTURE).",,84.0,g,,Frozen Fish & Seafood,LI,32 oz/2 lbs/907 g,2019-09-24,2021-07-29,United States,,,,
1975408,"Safeway, Inc.",SIGNATURE CAFE,,21130208111,"LITE BLUE CHEESE DRESSING (BUTTERMILK [CULTURED PASTEURIZED SKIM MILK AND MILK, SODIUM CITRATE AND SALT], WATER, SOYBEAN OIL, BLUE CHEESE [PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES, NATAMYCIN AS AN ANTI-MYCOTIC AGENT], BUTTERMILK SOLIDS, CONTAINS LESS THAN 2% OF SALT, DISTILLED VINEGAR, EGG YOLKS, XANTHAN GUM, LACTIC ACID, SPICE, DEHYDRATED GARLIC, NATURAL FLAVOR [INCLUDES MILK]), GREEN LEAF LETTUCE, CHICKEN BREAST MEAT WITH RIB MEAT (CHICKEN BREAST MEAT WITH RIB MEAT, WATER, CULTURED SUGAR AND VINEGAR, POTATO STARCH, SEA SALT, NATURAL FLAVORINGS), SPRING MIX (GREEN LEAF, MIZUNA, GREEN ROMAINE, TANGO, GREEN OAK, GREEN CHARD, SPINACH, ARUGULA, FRISEE, TATSOI, RED CHARD, RED LEAF, LOLLA ROSA, RED ROMAINE, RED MUSTARD, RADICCHIO, RED OAK, BEET TOP), GRAPE TOMATOES, HARD COOKED EGG, OLIVES (RIPE OLIVES, WATER, SALT, FERROUS GLUCONATE ADDED TO STABILIZE COLOR), BACON (BACON CURED WITH: WATER, SALT, SODIUM ERYTHORBATE, SODIUM NITRITE. MAY CONTAIN SUGAR, SMOKE FLAVORING, SODIUM PHOSPHATE), FOUR CHEESE BLEND (MONTEREY JACK AND QUESO QUESADILLA CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES], ASADERO AND CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO {VEGETABLE COLOR}], POTATO STARCH AND POWDERED CELLULOSE [TO PREVENT CAKING], NATAMYCIN [MOLD INHIBITOR]), CARROT.",,100.0,g,,"Pickles, Olives, Peppers & Relishes",LI,9.25 oz/262 g,2019-08-27,2021-07-29,United States,,,,
1975553,"Wegmans Food Markets, Inc. ",WEGMANS,,77890409817,"PARMESAN AND ROMANO CHEESE (PASTEURIZED PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), POWDERED CELLULOSE ADDED TO PREVENT CAKING.",,5.0,g,,Cheese,LI,16 oz/1 lbs/454 g,2019-08-21,2021-07-29,United States,,,,
1976514,"LesserEvil, LLC",LESSEREVIL,,855611008132,"CAGE-FREE NON-GMO DRIED EGG WHITES, ORGANIC CASSAVA FLOUR, ORGANIC TAPIOCA STARCH, ORGANIC AVOCADO OIL, ORGANIC OLIVE OIL, VEGAN CHEDDAR SEASONING (ORGANIC TAPIOCA STARCH, ORGANIC TAPIOCA SOLIDS, HIMALAYAN CRYSTAL SALT, ORGANIC NUTRITIONAL YEAST, ORGANIC FLAVOR, YEAST EXTRACT, ORGANIC GARLIC POWDER, ORGANIC ONION POWDER, LACTIC ACID, ORGANIC GROUND MUSTARD, ORGANIC SPICES), INULIN, CALCIUM CARBONATE, ORGANIC MUSHROOM EXTRACT.",,28.0,g,,Other Snacks,LI,4 oz/113 g,2020-12-01,2021-07-29,United States,,,,
1976680,Synergy CHC Corp.,ROSS CHOCOLATES,,726007100054,"COCOA MASS, INULIN, ERYTHRITOL, COCOA BUTTER, NATURAL VANILLA EXTRACT, STEVIOL GLYCOSIDE, MILK.",,34.0,g,,Chocolate,LI,34 g/1.2 oz,2020-09-19,2021-07-29,United States,,,,
1977599,Walgreens Co.,WALGREENS,,311917204055,"WATER, MILK PROTEIN, MALTODEXTIN, SUGAR (SUCROSE), SOY PROTEIN ISOLATE, COCOA (PROCESSED WITH ALKALI), CANOLA OIL, CONTAINS 0.5% OR LESS OF: POTASSIUM CITRATE, MAGNESIUM PHOSPHATE DIBASIC, NATURAL FLAVOR, SALT (SODIUM CHLORIDE), SOY LECITHIN, CALCIUM PHOSPHATE TRIBASIC, ASCORBIC ACID, CARRAGEENAN, ALPHA-TOCOPHERYL ACETATE, SUCRALOSE, ACESULFAME POTASSIUM, FERRIC ORTHOPHOSPHATE, SODIUM CITRATE, ZINC SULFATE, VITAMIN A PALMITATE, NIACINAMIDE, CALCIUM PANTOTHENATE, VITAMIN D3, PYRIDOXINE HYDROCHLORIDE, MANGANESE SULFATE, THIAMINE HYDROCHLORIDE, RIBOFLAVIN, FOLIC ACID, BIOTIN, POTASSIUM IODIDE, CHROMIUM CHLORIDE, SODIUM MOLYBDATE, PHYLLOQUINONE, SODIUM SELENITE, CYANOCOBALAMIN.",,237.0,ml,,Milk,LI,48 fl oz/1.42 L,2021-05-05,2021-07-29,United States,,,,
1977660,"Publix Super Markets, Inc.",PUBLIX,PREMIUM,41415330436,"CULTURED LOWFAT MILK, SUGAR, CHOCOLATEY ESPRESSO CHIPS (SUGAR, COCONUT OIL, COCOA POWDER [PROCESSED WITH ALKALI], HYDROGENATED COCONUT OIL, COFFEE, SALT, SOY LECITHIN, NATURAL FLAVOR), CORN SYRUP, COFFEE EXTRACT (WATER, COFFEE, NATURAL AND ARTIFICIAL FLAVORS), NONFAT DRY MILK, WHEY PROTEIN CONCENTRATE, CULTURED DAIRY SOLIDS, MONO & DIGLYCERIDES, NATURAL FLAVORS, LOCUST BEAN GUM, GUAR GUM, CARRAGEENAN.",,96.0,g,,Ice Cream & Frozen Yogurt,LI,0.5 GAL/1.89 L,2020-04-08,2021-07-29,United States,,,,
1977984,Bib King Inc.,DALLA COSTA,,812307030136,"DURUM WHEAT SEMOLINA, WATER, DEHYDRATED SPINACH, DEHYDRATED TOMATO.",,56.0,g,,Pasta by Shape & Type,LI,17.6 oz/1.1 lbs/500 g,2020-09-14,2021-07-29,United States,,,,
1978445,"Diamond Foods Holdings, LLC",DIAMOND,,76811346033,ALMONDS.,,30.0,g,,"Popcorn, Peanuts, Seeds & Related Snacks",LI,7 oz/198 g,2020-04-08,2021-07-29,United States,,,,
1979572,BJ's Wholesale Club / Corporate Brands,WELLSLEY FARMS,,888670088159,"FARM-RAISED ATLANTIC SALMON (COLOR ADDED THROUGH FEED), SALT, SUGAR, NATURAL HARDWOOD SMOKE.",,57.0,g,,Fish & Seafood,LI,16 oz/1 lbs/454 g,2021-01-02,2021-07-29,United States,,,,
1979684,The Kellogg Company ,EGGO,,38000940644,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B1 [THIAMIN MONONITRATE], VITAMIN B2 [RIBOFLAVIN], FOLIC ACID), WATER, VEGETABLE OIL (SOYBEAN AND PALM, CANOLA AND/OR COTTONSEED), SUGAR, EGGS, LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), CONTAINS 2% OR LESS OF SALT, DEXTROSE, SPICE, WHEY, SOY LECITHIN. VITAMINS AND MINERALS: CALCIUM CARBONATE, REDUCED IRON, VITAMIN A PALMITATE, VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B12.",,70.0,g,,"Frozen Pancakes, Waffles, French Toast & Crepes",LI,88.8 oz/2.5 kg,2021-03-19,2021-07-29,United States,,,,
1979778,BJ's Wholesale Club / Corporate Brands,WELLSLEY FARMS,,888670071991,"CASHEWS, PEANUT OIL, SALT.",,28.0,g,,"Popcorn, Peanuts, Seeds & Related Snacks",LI,42 oz/1.19 kg,2021-01-02,2021-07-29,United States,,,,
1979822,"Rje Trade International, Inc.",SERIOUS FOODIE,,748252228666,"GREEN HATCH CHILIES, ROASTED TOMATILLOS, CARAMELIZED ONIONS, WHITE WINE, NON-GMO CANOLA OIL, BROWN SUGAR, PASSIONFRUIT JUICE, FRESH CILANTRO, GUAJILLO PASTE, LIME JUICE, SEA SALT, FRESH GARLIC, BLACK PEPPER, SPICES",,35.0,g,,"Oriental, Mexican & Ethnic Sauces",LI,283 g,2020-04-08,2021-07-29,United States,,,,
1981162,"Wal-Mart Stores, Inc.",CLEAR AMERICAN,,78742355269,"CARBONATED WATER, PINEAPPLE JUICE CONCENTRATE, CITRIC ACID, NATURAL FLAVOR, POTASSIUM BENZOATE AND POTASSIUM SORBATE (PRESERVATIVES), SUCRALOSE, GUM ACACIA, GREEN TEA, ESTER GUM, NIACINAMIDE (NIACIN), CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR), CALCIUM D-PANTOTHENATE (PANTOTHENIC ACID), YELLOW 5, PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), YELLOW 6, BIOTIN, CHOLECALCIFEROL (VITAMIN D3), CYANOCOBALAMIN (VITAMIN B12).","NOT A SIGNIFICANT SOURCE OF SATURATED FAT, TRANS FAT, CHOLESTEROL, DIETARY FIBER, CALCIUM, AND IRON",240.0,ml,,"Fruit & Vegetable Juice, Nectars & Fruit Drinks",LI,17 fl oz/503 mL,2021-03-13,2021-07-29,United States,,,,
1981304,"Wal-Mart Stores, Inc.",GREAT VALUE,,78742333779,"ENRICHED MACARONI PRODUCT (WHEAT FLOUR, NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORN STARCH, SALT, SOYBEAN OIL POWDER (SOYBEAN OIL, CORN SYRUP SOLIDS, SODIUM CASEINATE, MONO- AND DIGLYCERIDES), POTASSIUM CHLORIDE, HYDROLYZED CORN PROTEIN, CITRIC ACID, ANNATTO EXTRACT (COLOR), YEAST EXTRACT, SODIUM PHOSPHATE, MONO- AND DIGLYCERIDES, DRIED PARSLEY, DISODIUM INOSINATE, DISODIUM GUANYLATE, MALTODEXTRIN, DRIED CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), NONFAT DRY MILK, BUTTER OIL, SODIUM CITRATE.",,30.0,g,,Pasta Dinners,LI,5.3 oz/150 g,2021-03-01,2021-07-29,United States,,,,
1981529,Smart & Final Iris Corporation,SUN HARVEST,,41512163951,ORGANIC COCONUT SUGAR.,,4.0,g,,"Granulated, Brown & Powdered Sugar",LI,16 oz/1 lbs/453 g,2020-04-27,2021-07-29,United States,,,,
1982243,Riviana Foods Inc.,CAROLINA,,17400108953,JASMINE RICE.,,45.0,g,,Rice,LI,20 lbs/9.07 kg,2020-04-08,2021-07-29,United States,,,,
1982272,"Giant Eagle, Inc.",NATURE'S BASKET,,30034934910,ORGANIC WHITE QUINOA.,,45.0,g,,Other Grains & Seeds,LI,32 oz/2 lbs/907 g,2020-04-08,2021-07-29,United States,,,,
1982427,Harris-Teeter Inc.,HARRIS TEETER,,7203672527,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), HIGH OLEIC CANOLA OIL AND/OR SOYBEAN OIL WITH TBHQ AND CITRIC ACID ADDED FOR FRESHNESS, NATURAL CHEESE FLAVOR (ENZYME MODIFIED SKIM MILK CHEDDAR CHEESE PRODUCT [PASTEURIZED SKIM MILK, WHEY AND MILK PROTEIN CONCENTRATE, CHEESE CULTURES, SALT, ENZYMES] NATURAL FLAVOR, YEAST EXTRACT, SALT), CHEDDAR SEASONING (WHEY POWDER, CHEDDAR CHEESE POWDER [CULTURED MILK, SALT, ENZYMES], SALT, BUTTERMILK POWDER, NATURAL FLAVOR, CORN MALTODEXTRIN, DISODIUM PHOSPHATE, GUAR GUM, YEAST, YEAST EXTRACT, ONION POWDER, GARLIC POWDER, SUGAR, PAPRIKA, COLOR [ANNATTO EXTRACT, TURMERIC EXTRACT, PAPRIKA EXTRACT]), SUGAR, CONTAINS 2% OR LESS OF: MALTED BARLEY SYRUP, LEAVENING (SODIUM ACID PYROPHOSPHATE, BAKING SODA, CALCIUM PHOSPHATE AND/OR AMMONIUM BICARBONATE), INACTIVE YEAST, CHEDDAR CHEESE (PASTEURIZED MILK, SALT, CHEESE CULTURES, ENZYMES, ANNATTO EXTRACT [COLOR]), LACTIC ACID, SODIUM SULFITE, ANNATTO EXTRACT (COLOR), ENZYMES.",,30.0,g,,Flavored Snack Crackers,LI,6.6 oz/187 g,2021-06-08,2021-07-29,United States,,,,
1983495,"RB. Confections, Lc.",DIERBERGS,,829364002914,"SUGAR, CORN SYRUP, CITRIC ACID, LEMON JUICE FROM CONCENTRATE, NATURAL AND ARTIFICIAL FLAVORS, ACACIA (GUM ARABIC), CONFECTIONER'S GLAZE, CARNAUBA WAX, WHITE MINERAL OIL, YELLOW # 5.",,14.0,g,,Candy,LI,5 oz,2019-04-16,2021-07-29,United States,,,,
1983673,Ferrara Candy Company,TROLLI,SOUR BRITE,41420043550,"INGREDIENTS: CORN SYRUP, SUGAR, GELATIN, MODIFIED FOOD STARCH (CORN), FUMARIC ACID, LACTIC ACID, CITRIC ACID, SODIUM CITRATE, CALCIUM LACTATE, SODIUM LACTATE, NATURAL AND ARTIFICIAL FLAVORS, TITANIUM DIOXIDE [COLOR], RED 40, YELLOW 5, BLUE 1, YELLOW 6.",,31.0,g,,Candy,LI,10 oz/283 g,2020-06-22,2021-07-29,United States,,,,
1983705,American Roland Food LLC,ROLAND,,41224402607,"ARTICHOKE HEARTS, WATER, SALT, CITRIC ACID AND/OR ASCORBIC ACID.",,130.0,g,,Canned Vegetables,LI,13.75 oz/390 g,2020-04-08,2021-07-29,United States,,,,
1983768,"Ahold USA, Inc. ",NATURE'S PROMISE,ORGANIC,688267527364,"SEA SALT, ORGANIC DEHYDRATED GARLIC, ORGANIC DEHYDRATED ONION, ORGANIC SPICES, ORGANIC TURMERIC, ORGANIC RICE CONCENTRATE, ORGANIC LEMON POWDER.",,1.0,g,,"Seasoning Mixes, Salts, Marinades & Tenderizers",LI,3.2 oz/90.7 g,2020-04-11,2021-07-29,United States,,,,
1984881,Bel Brands USA Inc.,THE LAUGHING COW,,41757011567,"INGREDIENTS: CHEDDAR, SEMISOFT AND SWISS CHEESE (PASTEURIZED MILK AND PART-SKIM MILK, CULTURES, SALT, ENZYMES), WHEY, MILK PROTEIN CONCENTRATE, WATER, SKIM MILK, SODIUM PHOSPHATE, TRICALCIUM PHOSPHATE, SALT, CITRIC ACID.",,21.0,g,,Cheese,LI,24 oz/680 g,2020-06-20,2021-07-29,United States,,,,
1984908,Pinnacle Foods Group LLC,VLASIC,PURELY PICKLES,54100013309,"CUCUMBERS, WATER, DISTILLED VINEGAR, CONTAINS 2% OR LESS OF: SEA SALT, SALT, CALCIUM CHLORIDE, GUM ARABIC, NATURAL FLAVOR, BETA CAROTENE (COLOR), POTASSIUM METABISULFITE (PRESERVATIVE).",,28.0,g,,"Pickles, Olives, Peppers & Relishes",LI,32 FL OZ/1 QT/946 mL,2020-11-20,2021-07-29,United States,,,,
